UniqueID,VP_Location ,Date,SurveyTime,Weather,Observer,Sheet,RecordID,Time,FieldID_Origin,Oknown,Landuse_Croptype,Sward_height,Species,Count,Disturb.Source_Code,No.Disturbers,Disturb.Response_Code,Other_movemt_activity,Destination_code,Dknown,Direction,Comments 
1465,Thorney Island,13/01/2017,,"NW 6-7. sun, cold",Anne de Potier,1,MO7,11:20,C10B,Yes,Amenity grass,,L,175,?,,f,,C10B,Yes,,Waders lifted but returned
1466,Thorney Island,13/01/2017,,"NW 6-7. sun, cold",Anne de Potier,1,MO7,11:20,C10B,Yes,Amenity grass,,GP,83,?,,f,,C10B,Yes,,Waders lifted but returned
1467,Thorney Island,13/01/2017,,"NW 6-7. sun, cold",Anne de Potier,2,CO1,12:00,C25,,Permanent pasture,13.0,DB,830,,,,,,,,
1468,Thorney Island,13/01/2017,,"NW 6-7. sun, cold",Anne de Potier,2,CO1,12:00,C25,,Permanent pasture,13.0,CU,58,,,,,,,,
1469,Thorney Island,13/01/2017,,"NW 6-7. sun, cold",Anne de Potier,2,MO1,12:52,Northeast,No,,,DB,53,,,,,C25,Yes,,"Another c130 with these went into the harbour near Emsworth Marina. I suspect they all came from C45. There were none in C45 at 13:50, and I did not see any movement in that direction between 12:52 and 13:50"
1470,Thorney Island,13/01/2017,,"NW 6-7. sun, cold",Anne de Potier,2,MO1,12:52,Northeast,No,,,DB,130,,,,,Harbour near Emsworth Marina,Yes,,"Another c130 with these went into the harbour near Emsworth Marina. I suspect they all came from C45. There were none in C45 at 13:50, and I did not see any movement in that direction between 12:52 and 13:50"
1471,Thorney Island,13/01/2017,,"NW 6-7. sun, cold",Anne de Potier,2,MO2,12:58,C25,Yes,Permanent pasture,13.0,DB,4,,,,,Harbour to SW,No,,No other birds moved at all
1472,Thorney Island,13/01/2017,,"NW 6-7. sun, cold",Anne de Potier,2,MO3,13:00,C25,Yes,Permanent pasture,13.0,DB,75,"DL, W",3,W,,C25,Yes,,"1 man, 2 dogs. All the dog walkers were on the lane (marked track on the map) which has a thick mixed hege dividing it from the field, but there are a few low spots in an otherwise tall feature (4-15m)"
1473,Thorney Island,13/01/2017,,"NW 6-7. sun, cold",Anne de Potier,2,MO4,13:08,C25,Yes,Permanent pasture,13.0,DB,300,"DX, DL, W",6,W,,C25,Yes,,"2 people, 1 DX, 3DL. The 2 dogwalkers met and the dogs barked. All the dog walkers were on the lane (marked track on the map) which has a thick mixed hege dividing it from the field, but there are a few low spots in an otherwise tall feature (4-15m)"
1474,Thorney Island,13/01/2017,,"NW 6-7. sun, cold",Anne de Potier,2,MO5,13:11,C25,Yes,Permanent pasture,13.0,DB,30,"DX, W",2,W,,C25,Yes,,"1 man, 1 DX. Flock of 60 rose, but 30 returned to site. All the dog walkers were on the lane (marked track on the map) which has a thick mixed hege dividing it from the field, but there are a few low spots in an otherwise tall feature (4-15m)"
1475,Thorney Island,13/01/2017,,"NW 6-7. sun, cold",Anne de Potier,2,MO5,13:11,C25,Yes,Permanent pasture,13.0,DB,30,"DX, W",2,F,,Harbour to SW,No,,"1 man, 1 DX. Flock of 60 rose, but 30 returned to site. All the dog walkers were on the lane (marked track on the map) which has a thick mixed hege dividing it from the field, but there are a few low spots in an otherwise tall feature (4-15m)"
1476,Thorney Island,13/01/2017,,"NW 6-7. sun, cold",Anne de Potier,2,MO6,13:20,Harbour,No,,,DB,4,,,,,C25,Yes,,
1477,Thorney Island,13/01/2017,,"NW 6-7. sun, cold",Anne de Potier,2,MO7A,13:30,C25,Yes,Permanent pasture,13.0,CU,58,,,,,,No,,"Waders left too, but geese moved first"
1478,Thorney Island,13/01/2017,,"NW 6-7. sun, cold",Anne de Potier,2,MO7A,13:30,C25,Yes,Permanent pasture,13.0,DB,860,,,,,,No,,"Waders left too, but geese moved first"
1479,Thorney Island,13/01/2017,,"NW 6-7. sun, cold",Anne de Potier,2,MO7B,13:30,C25,Yes,Permanent pasture,13.0,DB,31,,,,,C10F,Yes,,To Deeps. About 90 there already.
1480,Thorney Island,13/01/2017,,"NW 6-7. sun, cold",Anne de Potier,2,MO8,13:33,C10F,Yes,,,DB,120,,,,,Harbour to SW,No,,The birds in the Deeps left for harbour SW
1481,Thorney Island,13/01/2017,,"NW 6-7. sun, cold",Anne de Potier,2,CO2,13:40,C25,,Permanent pasture,13.0,DB,0,,,,,,,,Left site
1482,Thorney Island,17/01/2017,,"E 1-2, sun, cold",Anne de Potier,1,CO1,13:10,C45,,Emerging cereal,12.5,DB,180,,,,,,,,
1483,Thorney Island,17/01/2017,,"E 1-2, sun, cold",Anne de Potier,1,MO1,13:21,C45,Yes,Emerging cereal,12.5,DB,180,?,,f,,C45,Yes,,It was not possible to see all the paths from this position. These causes could have come from the W boundary
1484,Thorney Island,17/01/2017,,"E 1-2, sun, cold",Anne de Potier,1,MO2,13:32,,No,,,DB,8,,,,,C45,Yes,,
1485,Thorney Island,17/01/2017,,"E 1-2, sun, cold",Anne de Potier,1,MO3,13:36,,No,,,DB,105,,,,,C45,Yes,,
1486,Thorney Island,17/01/2017,,"E 1-2, sun, cold",Anne de Potier,1,MO4,13:42,,No,,,DB,5,,,,,C45,Yes,,
1487,Thorney Island,17/01/2017,,"E 1-2, sun, cold",Anne de Potier,1,MO5,13:48,,No,,,DB,34,,,,,C45,Yes,,
1488,Thorney Island,17/01/2017,,"E 1-2, sun, cold",Anne de Potier,1,MO6,14:00,C45,Yes,Emerging cereal,12.5,DB,340,?,,F,,C45,Yes,,It was not possible to see all the paths from this position. These causes could have come from the W boundary
1489,Thorney Island,17/01/2017,,"E 1-2, sun, cold",Anne de Potier,1,MO7,14:01,Harbour,No,,,DB,19,,,,,C45,Yes,,
1490,Thorney Island,17/01/2017,,"E 1-2, sun, cold",Anne de Potier,1,MO8,14:03,Harbour,No,,,DB,17,,,,,C45,Yes,,
1491,Thorney Island,17/01/2017,,"E 1-2, sun, cold",Anne de Potier,1,MO9,14:08,Harbour,No,,,DB,135,,,,,C45,Yes,,
1492,Thorney Island,17/01/2017,,"E 1-2, sun, cold",Anne de Potier,1,MO10,14:13,Harbour,No,,,DB,11,,,,,C45,Yes,,
1493,Thorney Island,17/01/2017,,"E 1-2, sun, cold",Anne de Potier,1,MO11,14:29,C45,Yes,Emerging cereal,12.5,DB,520,DX,1,F,,C45,Yes,,
1494,Thorney Island,17/01/2017,,"E 1-2, sun, cold",Anne de Potier,1,MO12,14:42,C45,Yes,Emerging cereal,12.5,DB,520,DX,2,A,,C45,Yes,,
1495,Thorney Island,17/01/2017,,"E 1-2, sun, cold",Anne de Potier,1,MO13,14:44,C45,Yes,Emerging cereal,12.5,DB,520,DX,3,W,,C45,Yes,,
1496,Thorney Island,17/01/2017,,"E 1-2, sun, cold",Anne de Potier,1,MO14,15:11,C45,Yes,Emerging cereal,12.5,DB,520,,,,,C45,Yes,,Geese gradually split apart into 2 groups of roughly equal size
1497,Thorney Island,17/01/2017,,"E 1-2, sun, cold",Anne de Potier,2,MO15,15:37,C45,Yes,Emerging cereal,12.5,DB,275,?,,F,,C45,Yes,,
1498,Thorney Island,17/01/2017,,"E 1-2, sun, cold",Anne de Potier,2,MO16,16:01,C45,Yes,Emerging cereal,12.5,DB,275,W,,W,,C45,Yes,,
1499,Thorney Island,17/01/2017,,"E 1-2, sun, cold",Anne de Potier,2,MO17,16:05,C45,Yes,Emerging cereal,12.5,DB,275,?,,f,,C45,Yes,,
1500,Thorney Island,17/01/2017,,"E 1-2, sun, cold",Anne de Potier,2,MO18,16:07,C45,Yes,Emerging cereal,12.5,DB,275,AC,1,A,,C45,Yes,,Helicopter
1501,Thorney Island,17/01/2017,,"E 1-2, sun, cold",Anne de Potier,2,MO19,16:23,C45,Yes,Emerging cereal,12.5,DB,275,DX,1,W,,C45,Yes,,Dog ran barking
1502,Thorney Island,17/01/2017,,"E 1-2, sun, cold",Anne de Potier,2,MO20,16:46,C45,Yes,Emerging cereal,12.5,DB,275,,,F,,Harbour,No,,Time to go and roost
1503,Thorney Island,17/01/2017,,"E 1-2, sun, cold",Anne de Potier,2,CO2,16:47,C45,,Emerging cereal,12.5,DB,0,,,,,,,,
1504,Thorney Island,03/02/2017,,"S 5-6, mostly raining, mild",Anne de Potier,1,CO1,13:00,C10B,,Amenity grass,,DB,0,,,,,,,,
1505,Thorney Island,03/02/2017,,"S 5-6, mostly raining, mild",Anne de Potier,1,CO1,13:00,C10B,,Amenity grass,,CU,28,,,,,,,,
1506,Thorney Island,03/02/2017,,"S 5-6, mostly raining, mild",Anne de Potier,1,CO1,13:00,C10B,,Amenity grass,,L,120,,,,,,,,
1507,Thorney Island,03/02/2017,,"S 5-6, mostly raining, mild",Anne de Potier,1,CO1,13:00,C10B,,Amenity grass,,GP,300,,,,,,,,
1508,Thorney Island,03/02/2017,,"S 5-6, mostly raining, mild",Anne de Potier,1,MO1,13:57,Harbour,No,,,DB,23,,,,,C10B,Yes,,
1509,Thorney Island,03/02/2017,,"S 5-6, mostly raining, mild",Anne de Potier,1,MO2,13:59,Harbour,No,,,DB,2,,,,,C10B,Yes,,
1510,Thorney Island,03/02/2017,,"S 5-6, mostly raining, mild",Anne de Potier,1,MO3,14:15,Harbour,No,,,DB,22,,,,,C10B,Yes,,
1511,Thorney Island,03/02/2017,,"S 5-6, mostly raining, mild",Anne de Potier,1,MO4,14:39,C10B,Yes,Amenity grass,,DB,47,W,1,A,,C10B,Yes,,"The walker went E>W along road to south of birds. The geese and curlew remained; the lapwing and golden plover left to the south. (Between 13:00 and 14:39 the waders (particularly L. and GP) had lifted and resettled, mostly as a response to crow activity. This made the geese look up to assess the situation, but until the walker came they did not react.)"
1512,Thorney Island,03/02/2017,,"S 5-6, mostly raining, mild",Anne de Potier,1,MO4,14:39,C10B,Yes,Amenity grass,,CU,28,W,1,A,,C10B,Yes,,"The walker went E>W along road to south of birds. The geese and curlew remained; the lapwing and golden plover left to the south. (Between 13:00 and 14:39 the waders (particularly L. and GP) had lifted and resettled, mostly as a response to crow activity. This made the geese look up to assess the situation, but until the walker came they did not react.)"
1513,Thorney Island,03/02/2017,,"S 5-6, mostly raining, mild",Anne de Potier,1,MO4,14:39,C10B,Yes,Amenity grass,,L,120,W,1,F,,South,No,,"The walker went E>W along road to south of birds. The geese and curlew remained; the lapwing and golden plover left to the south. (Between 13:00 and 14:39 the waders (particularly L. and GP) had lifted and resettled, mostly as a response to crow activity. This made the geese look up to assess the situation, but until the walker came they did not react.)"
1514,Thorney Island,03/02/2017,,"S 5-6, mostly raining, mild",Anne de Potier,1,MO4,14:39,C10B,Yes,Amenity grass,,GP,300,W,1,F,,South,No,,"The walker went E>W along road to south of birds. The geese and curlew remained; the lapwing and golden plover left to the south. (Between 13:00 and 14:39 the waders (particularly L. and GP) had lifted and resettled, mostly as a response to crow activity. This made the geese look up to assess the situation, but until the walker came they did not react.)"
1515,Thorney Island,03/02/2017,,"S 5-6, mostly raining, mild",Anne de Potier,1,CO2,14:42,C10B,,Amenity grass,,CU,58,,,,,,,,
1516,Thorney Island,03/02/2017,,"S 5-6, mostly raining, mild",Anne de Potier,1,CO3,15:12,C10B,,Amenity grass,,DB,47,,,,,,,,
1517,Thorney Island,03/02/2017,,"S 5-6, mostly raining, mild",Anne de Potier,1,CO3,15:12,C10B,,Amenity grass,,CU,58,,,,,,,,
1518,Thorney Island,03/02/2017,,"S 5-6, mostly raining, mild",Anne de Potier,1,CO3,15:12,C10B,,Amenity grass,,L,110,,,,,,,,The waders had been returning from 14:57
1519,Thorney Island,03/02/2017,,"S 5-6, mostly raining, mild",Anne de Potier,1,CO3,15:12,C10B,,Amenity grass,,GP,370,,,,,,,,The waders had been returning from 14:57
1520,Thorney Island,03/02/2017,,"S 5-6, mostly raining, mild",Anne de Potier,1,MO5,15:09,C10B,Yes,Amenity grass,,DB,47,,,,,C10B,Yes,,Walking to the south as they feed
1521,Thorney Island,03/02/2017,,"S 5-6, mostly raining, mild",Anne de Potier,1,MO6,15:37,C10B,Yes,Amenity grass,,DB,47,W,1,W,,C10B,Yes,,"The waders generally flew northward <50m in response to the walker, who was returning W>E"
1522,Thorney Island,03/02/2017,,"S 5-6, mostly raining, mild",Anne de Potier,1,MO6,15:37,C10B,Yes,Amenity grass,,CU,58,W,1,f,,C10B,Yes,,"The waders generally flew northward <50m in response to the walker, who was returning W>E"
1523,Thorney Island,03/02/2017,,"S 5-6, mostly raining, mild",Anne de Potier,1,MO6,15:37,C10B,Yes,Amenity grass,,L,110,W,1,f,,C10B,Yes,,"The waders generally flew northward <50m in response to the walker, who was returning W>E"
1524,Thorney Island,03/02/2017,,"S 5-6, mostly raining, mild",Anne de Potier,1,MO6,15:37,C10B,Yes,Amenity grass,,GP,370,W,1,f,,C10B,Yes,,"The waders generally flew northward <50m in response to the walker, who was returning W>E"
1525,Thorney Island,09/02/2017,,"NE 1-2, increasing. Overcast, cold, but not fRoosty",Anne de Potier,1,CO1,07:15,C45,,Emerging cereal,13.0,DB,0,,,,,,,,
1526,Thorney Island,09/02/2017,,"NE 1-2, increasing. Overcast, cold, but not fRoosty",Anne de Potier,1,CO2,10:00,C45,,Emerging cereal,13.0,DB,0,,,,,,,,
1527,Thorney Island,09/02/2017,,"NE 1-2, increasing. Overcast, cold, but not fRoosty",Anne de Potier,1,CO3,10:20,C10B,,Amenity grass,,DB,0,,,,,,,,
1528,Thorney Island,09/02/2017,,"NE 1-2, increasing. Overcast, cold, but not fRoosty",Anne de Potier,1,CO4,10:24,C12,,Permanent pasture,6.0,DB,96,,,,,,,,"Birds in NE paddock of western block, with 3 horses"
1529,Thorney Island,09/02/2017,,"NE 1-2, increasing. Overcast, cold, but not fRoosty",Anne de Potier,1,CO4,10:24,C12,,Permanent pasture,6.0,OC,6,,,,,,,,"Birds in NE paddock of western block, with 3 horses"
1530,Thorney Island,09/02/2017,,"NE 1-2, increasing. Overcast, cold, but not fRoosty",Anne de Potier,1,MO1,10:27,Harbour,No,,,DB,3,,,,,C12,Yes,,
1531,Thorney Island,09/02/2017,,"NE 1-2, increasing. Overcast, cold, but not fRoosty",Anne de Potier,1,MO2,10:28,C12,Yes,Permanent pasture,6.0,DB,99,M,1,W,,C12,Yes,,"Tractor + trailer came into far NE corner, with 2 people, to pick up and remove dung. The birds were in the western part of the paddock. Tractor, trailer and people left at 10:46"
1532,Thorney Island,09/02/2017,,"NE 1-2, increasing. Overcast, cold, but not fRoosty",Anne de Potier,1,MO3,10:30,C12,Yes,Permanent pasture,6.0,DB,99,?,,f,,C12,Yes,,"Cause of disturbance unknown, possibly crows. The geese flew a little way north, and straight away began walking quickly back to where they had been."
1533,Thorney Island,09/02/2017,,"NE 1-2, increasing. Overcast, cold, but not fRoosty",Anne de Potier,1,MO4,10:34,Harbour,No,,,OC,6,,,,,C12,Yes,,
1534,Thorney Island,09/02/2017,,"NE 1-2, increasing. Overcast, cold, but not fRoosty",Anne de Potier,1,MO5,10:50,Harbour,No,,,DB,4,,,,,C12,Yes,,
1535,Thorney Island,09/02/2017,,"NE 1-2, increasing. Overcast, cold, but not fRoosty",Anne de Potier,1,CO5,11:00,C12,,Permanent pasture,6.0,DB,103,,,,,,,,
1536,Thorney Island,09/02/2017,,"NE 1-2, increasing. Overcast, cold, but not fRoosty",Anne de Potier,1,CO5,11:00,C12,,Permanent pasture,6.0,OC,12,,,,,,,,
1537,Havant,14/12/2016,,"Sunny, bright, breezey",Catherine McGuire and Tris Norton,1,CO1,10:10,H24A,,IG,9.0,CU,69,,,,,,,,
1538,Havant,14/12/2016,,"Sunny, bright, breezey",Catherine McGuire and Tris Norton,1,CO2,10:10,,,Water,,DB,50,,,,,,,,Generally moving towards H1. On water.
1539,Havant,14/12/2016,,"Sunny, bright, breezey",Catherine McGuire and Tris Norton,1,CO3,10:20,H24E,,IG,10.0,OC,3,,,,,,,,Feeding
1540,Havant,14/12/2016,,"Sunny, bright, breezey",Catherine McGuire and Tris Norton,1,MO1,10:35,H23C,Yes,IG,15.0,OC,3,AC,1,F,,,No,,"Chinook. Flew to H24E and back, didn't land"
1541,Havant,14/12/2016,,"Sunny, bright, breezey",Catherine McGuire and Tris Norton,1,no ID,,H23E,,,,DB,100,,,,,,,,No access at high tide
1542,Havant,14/12/2016,,"Sunny, bright, breezey",Catherine McGuire and Tris Norton,1,CO4,11:15,,,Water,,DB,6,,,,,,,,On water
1543,Havant,14/12/2016,,"Sunny, bright, breezey",Catherine McGuire and Tris Norton,1,CO5,12:00,,,Water,,DB,40,,,,,,,,
1544,Havant,14/12/2016,,"Sunny, bright, breezey",Catherine McGuire and Tris Norton,1,CO6,12:00,,,,,DB,80,,,,,,,,
1545,Havant,14/12/2016,,"Sunny, bright, breezey",Catherine McGuire and Tris Norton,1,CO7,12:00,H23F,,IG,9.0,DB,500,,,,,,,,
1546,Havant,14/12/2016,,"Sunny, bright, breezey",Catherine McGuire and Tris Norton,1,MO2,12:05,,Yes,Water,,DB,40,"DL, W",2,A,,,Yes,,"Calling, alert, no movement"
1547,Havant,14/12/2016,,"Sunny, bright, breezey",Catherine McGuire and Tris Norton,1,MO3,12:08,,Yes,Water,,DB,40,"DX, W",3,f,,,Yes,,"Heads up walk north some watching some feeding flew north at 12:10 landed on north part of field, walking not feeding"
1548,Havant,14/12/2016,,"Sunny, bright, breezey",Catherine McGuire and Tris Norton,1,MO4,12:15,,Yes,Water,,DB,18,,,,,H23F,Yes,,"Flew from water, joined main group"
1549,Havant,14/12/2016,,"Sunny, bright, breezey",Catherine McGuire and Tris Norton,1,MO5,12:17,,Yes,Water,,DB,5,,,,,H23F,Yes,,"Flew from water, joined main group"
1550,Havant,14/12/2016,,"Sunny, bright, breezey",Catherine McGuire and Tris Norton,1,MO6,12:19,,Yes,,,DB,12,,,,,,No,,
1551,Havant,14/12/2016,,"Sunny, bright, breezey",Catherine McGuire and Tris Norton,2,CO8,12:20,,,,,DB,700,,,,,,,,
1552,Havant,14/12/2016,,"Sunny, bright, breezey",Catherine McGuire and Tris Norton,2,MO6,12:25,H23F,Yes,,,DB,80,"DX, W",2,F,,Water,Yes,,All lifted. 80 joined CO5 group. 400 returned. 200 joined CO6 group
1552.1,Havant,14/12/2016,,"Sunny, bright, breezey",Catherine McGuire and Tris Norton,2,MO6,12:25,H23F,Yes,,,DB,400,"DX, W",2,F,,H23F,Yes,,All lifted. 80 joined CO5 group. 400 returned. 200 joined CO6 group
1552.2,Havant,14/12/2016,,"Sunny, bright, breezey",Catherine McGuire and Tris Norton,2,MO6,12:25,H23F,Yes,,,DB,200,"DX, W",2,F,,,Yes,,All lifted. 80 joined CO5 group. 400 returned. 200 joined CO6 group
1553,Hayling Island,14/12/2016,,"Clear, light breeze",Jack Potter,1,CO1,10:00,H60G,,Cereal,10.0,DB,1060,,,,,,,,
1554,Hayling Island,14/12/2016,,"Clear, light breeze",Jack Potter,1,MO1,10:05,H60G,Yes,Cereal,10.0,DB,40,MV,1,F,,,No,,Tractor
1555,Hayling Island,14/12/2016,,"Clear, light breeze",Jack Potter,1,MO2,10:15,H60G,Yes,Cereal,10.0,DB,1060,W,1,F,,H59C,Yes,,
1556,Hayling Island,14/12/2016,,"Clear, light breeze",Jack Potter,1,MO3,10:45,H59C?,No,Grass,5.0,DB,90,,,,,H60G,Yes,,
1557,Hayling Island,14/12/2016,,"Clear, light breeze",Jack Potter,1,MO4,10:47,H50B,Yes,,,DB,70,,,,,H60G,Yes,,
1558,Hayling Island,14/12/2016,,"Clear, light breeze",Jack Potter,1,MO5,10:50,H59C?,No,Grass,5.0,DB,150,,,,,H60G,Yes,,
1559,Hayling Island,14/12/2016,,"Clear, light breeze",Jack Potter,1,MO6,11:20,H50B,Yes,,,DB,140,,,,,H60G,Yes,,
1560,Hayling Island,14/12/2016,,"Clear, light breeze",Jack Potter,1,MO7,11:25,H59G,Yes,Grass,5.0,CU,18,W,1,F,,H58A,Yes,,
1561,Hayling Island,14/12/2016,,"Clear, light breeze",Jack Potter,1,MO8,11:27,H50B?,No,,,DB,30,,,,,H60G,Yes,,
1562,Hayling Island,14/12/2016,,"Clear, light breeze",Jack Potter,1,MO9,11:30,H60G,Yes,Cereal,10.0,DB,850,?,,F,,H60G?,No,,
1563,Hayling Island,14/12/2016,,"Clear, light breeze",Jack Potter,1,MO10,11:50,H60G,Yes,Cereal,10.0,DB,40,?,,F,,H50B?,No,,
1564,Hayling Island,14/12/2016,,"Clear, light breeze",Jack Potter,1,MO11,11:28,H50B?,No,,,DB,150,,,F,,H60G,Yes,,
1565,Hayling Island,14/12/2016,,"Clear, light breeze",Jack Potter,1,CO2,12:00,H60G,,Cereal,10.0,DB,1450,,,,,,,,
1566,Hayling Island,14/12/2016,,"Clear, light breeze",Jack Potter,1,MO12,12:14,H50B,Yes,,,DB,33,,,,,H60G,Yes,,
1567,Havant,24/01/2017,,"Calm, cold, dry, some cloud",Deb Whitfield and Catherine McGuire,1,CO1,11:10,,,Rough grass,5.0,DB,46,,,,,,,,8 Juveniles. All feeding
1568,Havant,24/01/2017,,"Calm, cold, dry, some cloud",Deb Whitfield and Catherine McGuire,1,CO2,,H02A,,Rough grass,5.0,CU,30,,,,,,,,Feeding
1569,Portsmouth,24/02/2017,,"Sunny, clear (Storm Doris 23.2.17)",Ruth Kernohan,1,CO1,07:10,,,Water,,DB,13,,,,,,,,
1570,Portsmouth,24/02/2017,,"Sunny, clear (Storm Doris 23.2.17)",Ruth Kernohan,1,CO2,07:10,,,Water,,DB,4,,,,,,,,
1571,Portsmouth,24/02/2017,,"Sunny, clear (Storm Doris 23.2.17)",Ruth Kernohan,1,CO3,07:20,,,Water,,DB,200,,,,,,,,From a far distance
1572,Portsmouth,24/02/2017,,"Sunny, clear (Storm Doris 23.2.17)",Ruth Kernohan,1,MO1,07:21,,No,Water,,DB,7,,,,,,No,,"? To Frog Lake, but not there on arrival"
1573,Portsmouth,24/02/2017,,"Sunny, clear (Storm Doris 23.2.17)",Ruth Kernohan,1,MO2,07:33,Farlington?,No,,,DB,35,,,,,,No,,Split in flight
1574,Portsmouth,24/02/2017,,"Sunny, clear (Storm Doris 23.2.17)",Ruth Kernohan,1,MO3,07:43,Farlington?,No,,,DB,40,,,,,,No,,To join MO2
1574.1,Portsmouth,24/02/2017,,"Sunny, clear (Storm Doris 23.2.17)",Ruth Kernohan,1,MO3,07:43,Farlington?,No,,,DB,40,,,,,,No,,
1575,Portsmouth,24/02/2017,,"Sunny, clear (Storm Doris 23.2.17)",Ruth Kernohan,1,CO4,07:46,,,,,DB,250,"BR, AI",1,W,,,,,Birdwatcher / curious walker out onto wee spit. Birds moved from shoreline to sea.
1576,Portsmouth,24/02/2017,,"Sunny, clear (Storm Doris 23.2.17)",Ruth Kernohan,1,CO5,07:55,,,Water,,DB,80,BP,,A,,,,,Low flying. Swan and canada goose
1576.1,Portsmouth,24/02/2017,,"Sunny, clear (Storm Doris 23.2.17)",Ruth Kernohan,1,CO5,07:55,,,Water,,MS,1,BP,,A,,,,,Low flying. Swan and canada goose
1576.2,Portsmouth,24/02/2017,,"Sunny, clear (Storm Doris 23.2.17)",Ruth Kernohan,1,CO5,07:55,,,Water,,CG,2,BP,,A,,,,,Low flying. Swan and canada goose
